City,Item,Price
Ranchi,Two Wheeler EMI (avg)per month,"₹3,500"
Ranchi,Car EMI (avg)per month,"₹15,000"
Ranchi,Electricityper month,"₹1,300"
Ranchi,Water Billper month,₹200
Ranchi,Cooking Gas (LPG Cylinder)per cylinder,₹803
Ranchi,Broadband Internetper month,₹550
Ranchi,Mobile Plan (Jio/Airtel)per month,₹299
Ranchi,1 BHK in City Centreper month,"₹9,000"
Ranchi,1 BHK Outside City Centreper month,"₹5,500"
Ranchi,2 BHK in City Centreper month,"₹15,000"
Ranchi,2 BHK Outside City Centreper month,"₹9,000"
Ranchi,3 BHK in City Centreper month,"₹25,000"
Ranchi,3 BHK Outside City Centreper month,"₹14,000"
Ranchi,Home Loan EMI (2BHK avg)per month,"₹30,000"
Ranchi,PG - Private Room (with meals)per month,"₹7,500"
Ranchi,PG - Private Room (without meals)per month,"₹5,500"
Ranchi,PG - Double Sharing (with meals)per month,"₹5,500"
Ranchi,PG - Double Sharing (without meals)per month,"₹3,800"
Ranchi,PG - Triple Sharing (with meals)per month,"₹4,000"
Ranchi,PG - Triple Sharing (without meals)per month,"₹2,800"
Ranchi,"Cook (part-time, 2 meals/day)per month","₹6,400"
Ranchi,Maid / Cleaning Helpper month,"₹2,400"
Ranchi,Laundry / Ironing (dhobi)per month,"₹1,220"
Ranchi,Miscellaneous Monthly Spendper month,"₹2,400"
Ranchi,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Ranchi,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Ranchi,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Ranchi,Skincare Basics (Nykaa avg)per month,"₹1,200"
Ranchi,Amazon Prime Membershipper month,₹149
Ranchi,Gym Membershipper month,₹800
Ranchi,Movie Ticket (Multiplex)per ticket,₹160
Ranchi,Netflix (Standard Plan)per month,₹649
Ranchi,Spotify Premiumper month,₹119
Ranchi,"Haircut (Men, basic salon)per cut",₹70
Ranchi,"Domestic Beer (pint, restaurant)per pint",₹160
Ranchi,"Imported Beer (bottle, restaurant)per bottle",₹320
Bhubaneswar,Veg Thali (local restaurant)per plate,₹70
Bhubaneswar,Non-Veg Thali (local restaurant)per plate,₹130
Bhubaneswar,Meal for Two (high-end restaurant)per meal,₹900
Bhubaneswar,Chai (regular cup)per cup,₹10
Bhubaneswar,Coffee (Cappuccino)per cup,₹130
Bhubaneswar,Specialty Coffee (Third Wave)per cup,₹267
Bhubaneswar,Street Food (Vada Pav / Samosa)per piece,₹10
Bhubaneswar,Biryani (chicken)per plate,₹160
Bhubaneswar,Dosa (plain)per plate,₹45
Bhubaneswar,Fast Food Combo (McDonald's)per meal,₹230
Bhubaneswar,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Bhubaneswar,Bottled Water (1 litre)per bottle,₹20
Bhubaneswar,Rice (Basmati)1 kg,₹78
Bhubaneswar,Wheat Flour (Atta)1 kg,₹42
Bhubaneswar,Toor Dal1 kg,₹138
Bhubaneswar,Milk (Full Cream)1 litre,₹52
Bhubaneswar,Eggs12 pcs,₹70
Bhubaneswar,Chicken1 kg,₹200
Bhubaneswar,Paneer1 kg,₹330
Bhubaneswar,Onions1 kg,₹26
Bhubaneswar,Tomatoes1 kg,₹32
Bhubaneswar,Potatoes1 kg,₹22
Bhubaneswar,Cooking Oil (Sunflower)1 litre,₹142
Bhubaneswar,Sugar1 kg,₹42
Bhubaneswar,Apples (Shimla)1 kg,₹200
Bhubaneswar,Bananas1 dozen,₹40
Bhubaneswar,"Bread (White, Sliced)1 loaf",₹38
Bhubaneswar,Whey Protein (1 kg)per kg,"₹3,000"
Bhubaneswar,Auto Rickshaw (minimum fare)per ride,₹20
Bhubaneswar,Auto Rickshaw (per km after min)per km,₹10
Bhubaneswar,Metro / Local Train (monthly pass)per month,₹600
Bhubaneswar,Bus (monthly pass)per month,₹400
Bhubaneswar,Ola/Uber (avg ride)per ride,₹135
Bhubaneswar,Petrol1 litre,₹105
Bhubaneswar,Diesel1 litre,₹92
Bhubaneswar,Two Wheeler EMI (avg)per month,"₹3,500"
Bhubaneswar,Car EMI (avg)per month,"₹15,000"
Bhubaneswar,Electricityper month,"₹1,300"
Bhubaneswar,Water Billper month,₹200
Bhubaneswar,Cooking Gas (LPG Cylinder)per cylinder,₹803
Bhubaneswar,Broadband Internetper month,₹550
Bhubaneswar,Mobile Plan (Jio/Airtel)per month,₹299
Bhubaneswar,1 BHK in City Centreper month,"₹10,000"
Bhubaneswar,1 BHK Outside City Centreper month,"₹6,000"
Bhubaneswar,2 BHK in City Centreper month,"₹16,000"
Bhubaneswar,2 BHK Outside City Centreper month,"₹10,000"
Bhubaneswar,3 BHK in City Centreper month,"₹26,000"
Bhubaneswar,3 BHK Outside City Centreper month,"₹15,000"
Bhubaneswar,Home Loan EMI (2BHK avg)per month,"₹32,000"
Bhubaneswar,PG - Private Room (with meals)per month,"₹8,000"
Bhubaneswar,PG - Private Room (without meals)per month,"₹6,000"
Bhubaneswar,PG - Double Sharing (with meals)per month,"₹5,500"
Bhubaneswar,PG - Double Sharing (without meals)per month,"₹4,000"
Bhubaneswar,PG - Triple Sharing (with meals)per month,"₹4,500"
Bhubaneswar,PG - Triple Sharing (without meals)per month,"₹3,000"
Bhubaneswar,"Cook (part-time, 2 meals/day)per month","₹6,667"
Bhubaneswar,Maid / Cleaning Helpper month,"₹2,500"
Bhubaneswar,Laundry / Ironing (dhobi)per month,"₹1,267"
Bhubaneswar,Miscellaneous Monthly Spendper month,"₹2,500"
Bhubaneswar,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Bhubaneswar,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Bhubaneswar,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Bhubaneswar,Skincare Basics (Nykaa avg)per month,"₹1,200"
Bhubaneswar,Amazon Prime Membershipper month,₹149
Bhubaneswar,Gym Membershipper month,₹900
Bhubaneswar,Movie Ticket (Multiplex)per ticket,₹170
Bhubaneswar,Netflix (Standard Plan)per month,₹649
Bhubaneswar,Spotify Premiumper month,₹119
Bhubaneswar,"Haircut (Men, basic salon)per cut",₹80
Bhubaneswar,"Domestic Beer (pint, restaurant)per pint",₹170
Bhubaneswar,"Imported Beer (bottle, restaurant)per bottle",₹340
Guwahati,Veg Thali (local restaurant)per plate,₹80
Guwahati,Non-Veg Thali (local restaurant)per plate,₹140
Guwahati,Meal for Two (high-end restaurant)per meal,"₹1,000"
Guwahati,Chai (regular cup)per cup,₹10
Guwahati,Coffee (Cappuccino)per cup,₹130
Guwahati,Specialty Coffee (Third Wave)per cup,₹273
Guwahati,Street Food (Vada Pav / Samosa)per piece,₹12
Guwahati,Biryani (chicken)per plate,₹170
Guwahati,Dosa (plain)per plate,₹55
Guwahati,Fast Food Combo (McDonald's)per meal,₹240
Guwahati,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Guwahati,Bottled Water (1 litre)per bottle,₹20
Guwahati,Rice (Basmati)1 kg,₹82
Guwahati,Wheat Flour (Atta)1 kg,₹45
Guwahati,Toor Dal1 kg,₹142
Guwahati,Milk (Full Cream)1 litre,₹55
Guwahati,Eggs12 pcs,₹75
Guwahati,Chicken1 kg,₹220
Guwahati,Paneer1 kg,₹350
Guwahati,Onions1 kg,₹30
Guwahati,Tomatoes1 kg,₹38
Guwahati,Potatoes1 kg,₹25
Guwahati,Cooking Oil (Sunflower)1 litre,₹148
Guwahati,Sugar1 kg,₹44
Guwahati,Apples (Shimla)1 kg,₹190
Guwahati,Bananas1 dozen,₹42
Guwahati,"Bread (White, Sliced)1 loaf",₹40
Guwahati,Whey Protein (1 kg)per kg,"₹3,000"
Guwahati,Auto Rickshaw (minimum fare)per ride,₹20
Guwahati,Auto Rickshaw (per km after min)per km,₹10
Guwahati,Metro / Local Train (monthly pass)per month,₹700
Guwahati,Bus (monthly pass)per month,₹500
Guwahati,Ola/Uber (avg ride)per ride,₹150
Guwahati,Petrol1 litre,₹98
Guwahati,Diesel1 litre,₹88
Guwahati,Two Wheeler EMI (avg)per month,"₹3,500"
Guwahati,Car EMI (avg)per month,"₹15,000"
Guwahati,Electricityper month,"₹1,400"
Guwahati,Water Billper month,₹200
Guwahati,Cooking Gas (LPG Cylinder)per cylinder,₹803
Guwahati,Broadband Internetper month,₹600
Guwahati,Mobile Plan (Jio/Airtel)per month,₹299
Guwahati,1 BHK in City Centreper month,"₹11,000"
Guwahati,1 BHK Outside City Centreper month,"₹6,500"
Guwahati,2 BHK in City Centreper month,"₹18,000"
Guwahati,2 BHK Outside City Centreper month,"₹11,000"
Guwahati,3 BHK in City Centreper month,"₹30,000"
Guwahati,3 BHK Outside City Centreper month,"₹17,000"
Guwahati,Home Loan EMI (2BHK avg)per month,"₹36,000"
Guwahati,PG - Private Room (with meals)per month,"₹9,000"
Guwahati,PG - Private Room (without meals)per month,"₹7,000"
Guwahati,PG - Double Sharing (with meals)per month,"₹6,500"
Guwahati,PG - Double Sharing (without meals)per month,"₹4,500"
Guwahati,PG - Triple Sharing (with meals)per month,"₹5,000"
Guwahati,PG - Triple Sharing (without meals)per month,"₹3,500"
Guwahati,"Cook (part-time, 2 meals/day)per month","₹6,933"
Guwahati,Maid / Cleaning Helpper month,"₹2,600"
Guwahati,Laundry / Ironing (dhobi)per month,"₹1,313"
Guwahati,Miscellaneous Monthly Spendper month,"₹2,600"
Guwahati,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Guwahati,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Guwahati,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Guwahati,Skincare Basics (Nykaa avg)per month,"₹1,200"
Guwahati,Amazon Prime Membershipper month,₹149
Guwahati,Gym Membershipper month,"₹1,000"
Guwahati,Movie Ticket (Multiplex)per ticket,₹180
Guwahati,Netflix (Standard Plan)per month,₹649
Guwahati,Spotify Premiumper month,₹119
Guwahati,"Haircut (Men, basic salon)per cut",₹80
Guwahati,"Domestic Beer (pint, restaurant)per pint",₹180
Guwahati,"Imported Beer (bottle, restaurant)per bottle",₹360
Dehradun,Veg Thali (local restaurant)per plate,₹90
Dehradun,Non-Veg Thali (local restaurant)per plate,₹150
Dehradun,Meal for Two (high-end restaurant)per meal,"₹1,100"
Dehradun,Chai (regular cup)per cup,₹12
Dehradun,Coffee (Cappuccino)per cup,₹150
Dehradun,Specialty Coffee (Third Wave)per cup,₹280
Dehradun,Street Food (Vada Pav / Samosa)per piece,₹12
Dehradun,Biryani (chicken)per plate,₹180
Dehradun,Dosa (plain)per plate,₹55
Dehradun,Fast Food Combo (McDonald's)per meal,₹240
Dehradun,"Soft Drink (Coca-Cola, 300ml)per bottle",₹38
Dehradun,Bottled Water (1 litre)per bottle,₹20
Dehradun,Rice (Basmati)1 kg,₹88
Dehradun,Wheat Flour (Atta)1 kg,₹45
Dehradun,Toor Dal1 kg,₹148
Dehradun,Milk (Full Cream)1 litre,₹58
Dehradun,Eggs12 pcs,₹78
Dehradun,Chicken1 kg,₹230
Dehradun,Paneer1 kg,₹360
Dehradun,Onions1 kg,₹30
Dehradun,Tomatoes1 kg,₹40
Dehradun,Potatoes1 kg,₹25
Dehradun,Cooking Oil (Sunflower)1 litre,₹150
Dehradun,Sugar1 kg,₹44
Dehradun,Apples (Shimla)1 kg,₹160
Dehradun,Bananas1 dozen,₹45
Dehradun,"Bread (White, Sliced)1 loaf",₹42
Dehradun,Whey Protein (1 kg)per kg,"₹3,000"
Dehradun,Auto Rickshaw (minimum fare)per ride,₹25
Dehradun,Auto Rickshaw (per km after min)per km,₹12
Dehradun,Metro / Local Train (monthly pass)per month,₹700
Dehradun,Bus (monthly pass)per month,₹500
Dehradun,Ola/Uber (avg ride)per ride,₹150
Dehradun,Petrol1 litre,₹95
Dehradun,Diesel1 litre,₹88
Dehradun,Two Wheeler EMI (avg)per month,"₹3,500"
Dehradun,Car EMI (avg)per month,"₹15,000"
Dehradun,Electricityper month,"₹1,500"
Dehradun,Water Billper month,₹250
Dehradun,Cooking Gas (LPG Cylinder)per cylinder,₹803
Dehradun,Broadband Internetper month,₹650
Dehradun,Mobile Plan (Jio/Airtel)per month,₹299
Dehradun,1 BHK in City Centreper month,"₹12,000"
Dehradun,1 BHK Outside City Centreper month,"₹7,000"
Dehradun,2 BHK in City Centreper month,"₹20,000"
Dehradun,2 BHK Outside City Centreper month,"₹12,000"
Dehradun,3 BHK in City Centreper month,"₹32,000"
Dehradun,3 BHK Outside City Centreper month,"₹18,000"
Dehradun,Home Loan EMI (2BHK avg)per month,"₹40,000"
Dehradun,PG - Private Room (with meals)per month,"₹10,000"
Dehradun,PG - Private Room (without meals)per month,"₹7,500"
Dehradun,PG - Double Sharing (with meals)per month,"₹7,000"
Dehradun,PG - Double Sharing (without meals)per month,"₹5,000"
Dehradun,PG - Triple Sharing (with meals)per month,"₹5,500"
Dehradun,PG - Triple Sharing (without meals)per month,"₹4,000"
Dehradun,"Cook (part-time, 2 meals/day)per month","₹7,200"
Dehradun,Maid / Cleaning Helpper month,"₹2,700"
Dehradun,Laundry / Ironing (dhobi)per month,"₹1,360"
Dehradun,Miscellaneous Monthly Spendper month,"₹2,700"
Dehradun,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Dehradun,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Dehradun,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Dehradun,Skincare Basics (Nykaa avg)per month,"₹1,200"
Dehradun,Amazon Prime Membershipper month,₹149
Dehradun,Gym Membershipper month,"₹1,200"
Dehradun,Movie Ticket (Multiplex)per ticket,₹200
Dehradun,Netflix (Standard Plan)per month,₹649
Dehradun,Spotify Premiumper month,₹119
Dehradun,"Haircut (Men, basic salon)per cut",₹100
Dehradun,"Domestic Beer (pint, restaurant)per pint",₹200
Dehradun,"Imported Beer (bottle, restaurant)per bottle",₹380
Amritsar,Veg Thali (local restaurant)per plate,₹80
Amritsar,Non-Veg Thali (local restaurant)per plate,₹150
Amritsar,Meal for Two (high-end restaurant)per meal,"₹1,000"
Amritsar,Chai (regular cup)per cup,₹10
Amritsar,Coffee (Cappuccino)per cup,₹140
Amritsar,Specialty Coffee (Third Wave)per cup,₹267
Amritsar,Street Food (Vada Pav / Samosa)per piece,₹12
Amritsar,Biryani (chicken)per plate,₹180
Amritsar,Dosa (plain)per plate,₹55
Amritsar,Fast Food Combo (McDonald's)per meal,₹240
Amritsar,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Amritsar,Bottled Water (1 litre)per bottle,₹20
Amritsar,Rice (Basmati)1 kg,₹85
Amritsar,Wheat Flour (Atta)1 kg,₹42
Amritsar,Toor Dal1 kg,₹142
Amritsar,Milk (Full Cream)1 litre,₹60
Amritsar,Eggs12 pcs,₹80
Amritsar,Chicken1 kg,₹240
Amritsar,Paneer1 kg,₹350
Amritsar,Onions1 kg,₹28
Amritsar,Tomatoes1 kg,₹38
Amritsar,Potatoes1 kg,₹25
Amritsar,Cooking Oil (Sunflower)1 litre,₹148
Amritsar,Sugar1 kg,₹42
Amritsar,Apples (Shimla)1 kg,₹160
Amritsar,Bananas1 dozen,₹42
Amritsar,"Bread (White, Sliced)1 loaf",₹38
Amritsar,Whey Protein (1 kg)per kg,"₹3,000"
Amritsar,Auto Rickshaw (minimum fare)per ride,₹20
Amritsar,Auto Rickshaw (per km after min)per km,₹10
Amritsar,Metro / Local Train (monthly pass)per month,₹700
Amritsar,Bus (monthly pass)per month,₹450
Amritsar,Ola/Uber (avg ride)per ride,₹135
Amritsar,Petrol1 litre,₹97
Amritsar,Diesel1 litre,₹88
Amritsar,Two Wheeler EMI (avg)per month,"₹3,500"
Amritsar,Car EMI (avg)per month,"₹15,000"
Amritsar,Electricityper month,"₹1,500"
Amritsar,Water Billper month,₹200
Amritsar,Cooking Gas (LPG Cylinder)per cylinder,₹803
Amritsar,Broadband Internetper month,₹600
Amritsar,Mobile Plan (Jio/Airtel)per month,₹299
Amritsar,1 BHK in City Centreper month,"₹10,000"
Amritsar,1 BHK Outside City Centreper month,"₹6,000"
Amritsar,2 BHK in City Centreper month,"₹16,000"
Amritsar,2 BHK Outside City Centreper month,"₹10,000"
Amritsar,3 BHK in City Centreper month,"₹26,000"
Amritsar,3 BHK Outside City Centreper month,"₹15,000"
Amritsar,Home Loan EMI (2BHK avg)per month,"₹32,000"
Amritsar,PG - Private Room (with meals)per month,"₹8,000"
Amritsar,PG - Private Room (without meals)per month,"₹6,000"
Amritsar,PG - Double Sharing (with meals)per month,"₹5,500"
Amritsar,PG - Double Sharing (without meals)per month,"₹4,000"
Amritsar,PG - Triple Sharing (with meals)per month,"₹4,500"
Amritsar,PG - Triple Sharing (without meals)per month,"₹3,000"
Amritsar,"Cook (part-time, 2 meals/day)per month","₹6,667"
Amritsar,Maid / Cleaning Helpper month,"₹2,500"
Amritsar,Laundry / Ironing (dhobi)per month,"₹1,267"
Amritsar,Miscellaneous Monthly Spendper month,"₹2,500"
Amritsar,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Amritsar,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Amritsar,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Amritsar,Skincare Basics (Nykaa avg)per month,"₹1,200"
Amritsar,Amazon Prime Membershipper month,₹149
Amritsar,Gym Membershipper month,"₹1,000"
Amritsar,Movie Ticket (Multiplex)per ticket,₹180
Amritsar,Netflix (Standard Plan)per month,₹649
Amritsar,Spotify Premiumper month,₹119
Amritsar,"Haircut (Men, basic salon)per cut",₹80
Amritsar,"Domestic Beer (pint, restaurant)per pint",₹180
Amritsar,"Imported Beer (bottle, restaurant)per bottle",₹360
Ludhiana,Veg Thali (local restaurant)per plate,₹85
Ludhiana,Non-Veg Thali (local restaurant)per plate,₹150
Ludhiana,Meal for Two (high-end restaurant)per meal,"₹1,100"
Ludhiana,Chai (regular cup)per cup,₹10
Ludhiana,Coffee (Cappuccino)per cup,₹140
Ludhiana,Specialty Coffee (Third Wave)per cup,₹273
Ludhiana,Street Food (Vada Pav / Samosa)per piece,₹12
Ludhiana,Biryani (chicken)per plate,₹180
Ludhiana,Dosa (plain)per plate,₹55
Ludhiana,Fast Food Combo (McDonald's)per meal,₹240
Ludhiana,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Ludhiana,Bottled Water (1 litre)per bottle,₹20
Ludhiana,Rice (Basmati)1 kg,₹88
Ludhiana,Wheat Flour (Atta)1 kg,₹42
Ludhiana,Toor Dal1 kg,₹145
Ludhiana,Milk (Full Cream)1 litre,₹60
Ludhiana,Eggs12 pcs,₹82
Ludhiana,Chicken1 kg,₹245
Ludhiana,Paneer1 kg,₹360
Ludhiana,Onions1 kg,₹30
Ludhiana,Tomatoes1 kg,₹40
Ludhiana,Potatoes1 kg,₹25
Ludhiana,Cooking Oil (Sunflower)1 litre,₹150
Ludhiana,Sugar1 kg,₹44
Ludhiana,Apples (Shimla)1 kg,₹165
Ludhiana,Bananas1 dozen,₹45
Ludhiana,"Bread (White, Sliced)1 loaf",₹40
Ludhiana,Whey Protein (1 kg)per kg,"₹3,000"
Ludhiana,Auto Rickshaw (minimum fare)per ride,₹20
Ludhiana,Auto Rickshaw (per km after min)per km,₹10
Ludhiana,Metro / Local Train (monthly pass)per month,₹700
Ludhiana,Bus (monthly pass)per month,₹500
Ludhiana,Ola/Uber (avg ride)per ride,₹150
Ludhiana,Petrol1 litre,₹97
Ludhiana,Diesel1 litre,₹88
Ludhiana,Two Wheeler EMI (avg)per month,"₹3,500"
Ludhiana,Car EMI (avg)per month,"₹15,000"
Ludhiana,Electricityper month,"₹1,600"
Ludhiana,Water Billper month,₹250
Ludhiana,Cooking Gas (LPG Cylinder)per cylinder,₹803
Ludhiana,Broadband Internetper month,₹650
Ludhiana,Mobile Plan (Jio/Airtel)per month,₹299
Ludhiana,1 BHK in City Centreper month,"₹11,000"
Ludhiana,1 BHK Outside City Centreper month,"₹6,500"
Ludhiana,2 BHK in City Centreper month,"₹18,000"
Ludhiana,2 BHK Outside City Centreper month,"₹11,000"
Ludhiana,3 BHK in City Centreper month,"₹28,000"
Ludhiana,3 BHK Outside City Centreper month,"₹16,000"
Ludhiana,Home Loan EMI (2BHK avg)per month,"₹36,000"
Ludhiana,PG - Private Room (with meals)per month,"₹9,000"
Ludhiana,PG - Private Room (without meals)per month,"₹6,500"
Ludhiana,PG - Double Sharing (with meals)per month,"₹6,000"
Ludhiana,PG - Double Sharing (without meals)per month,"₹4,500"
Ludhiana,PG - Triple Sharing (with meals)per month,"₹5,000"
Ludhiana,PG - Triple Sharing (without meals)per month,"₹3,500"
Ludhiana,"Cook (part-time, 2 meals/day)per month","₹6,933"
Ludhiana,Maid / Cleaning Helpper month,"₹2,600"
Ludhiana,Laundry / Ironing (dhobi)per month,"₹1,313"
Ludhiana,Miscellaneous Monthly Spendper month,"₹2,600"
Ludhiana,Men's Casual Shirt (Zara/H&M)per piece,"₹2,500"
Ludhiana,Women's Dress (Myntra/Zara)per piece,"₹2,000"
Ludhiana,Running Shoes (Nike/Adidas)per pair,"₹5,500"
Ludhiana,Skincare Basics (Nykaa avg)per month,"₹1,200"
Ludhiana,Amazon Prime Membershipper month,₹149
Ludhiana,Gym Membershipper month,"₹1,000"
Ludhiana,Movie Ticket (Multiplex)per ticket,₹180
Ludhiana,Netflix (Standard Plan)per month,₹649
Ludhiana,Spotify Premiumper month,₹119
Ludhiana,"Haircut (Men, basic salon)per cut",₹80
Ludhiana,"Domestic Beer (pint, restaurant)per pint",₹180
Ludhiana,"Imported Beer (bottle, restaurant)per bottle",₹360
Jodhpur,Veg Thali (local restaurant)per plate,₹75
Jodhpur,Non-Veg Thali (local restaurant)per plate,₹140
Jodhpur,Meal for Two (high-end restaurant)per meal,₹900
Jodhpur,Chai (regular cup)per cup,₹10
Jodhpur,Coffee (Cappuccino)per cup,₹140
Jodhpur,Specialty Coffee (Third Wave)per cup,₹260
Jodhpur,Street Food (Vada Pav / Samosa)per piece,₹10
Jodhpur,Biryani (chicken)per plate,₹160
Jodhpur,Dosa (plain)per plate,₹50
Jodhpur,Fast Food Combo (McDonald's)per meal,₹230
Jodhpur,"Soft Drink (Coca-Cola, 300ml)per bottle",₹35
Jodhpur,Bottled Water (1 litre)per bottle,₹20
Jodhpur,Rice (Basmati)1 kg,₹85
Jodhpur,Wheat Flour (Atta)1 kg,₹42
Jodhpur,Toor Dal1 kg,₹142
Jodhpur,Milk (Full Cream)1 litre,₹54
Jodhpur,Eggs12 pcs,₹72
Jodhpur,Chicken1 kg,₹220
Jodhpur,Paneer1 kg,₹340
Jodhpur,Onions1 kg,₹26
Jodhpur,Tomatoes1 kg,₹32
Jodhpur,Potatoes1 kg,₹22
Jodhpur,Cooking Oil (Sunflower)1 litre,₹142
Jodhpur,Sugar1 kg,₹42
Jodhpur,Apples (Shimla)1 kg,₹175
Jodhpur,Bananas1 dozen,₹38
Jodhpur,"Bread (White, Sliced)1 loaf",₹38
Jodhpur,Whey Protein (1 kg)per kg,"₹3,000"
Jodhpur,Auto Rickshaw (minimum fare)per ride,₹18
Jodhpur,Auto Rickshaw (per km after min)per km,₹10
Jodhpur,Metro / Local Train (monthly pass)per month,₹600
Jodhpur,Bus (monthly pass)per month,₹400
Jodhpur,Ola/Uber (avg ride)per ride,₹135
Jodhpur,Petrol1 litre,₹100
Jodhpur,Diesel1 litre,₹90
Jodhpur,Two Wheeler EMI (avg)per month,"₹3,500"
